origin,source,name,datetime,id,pm25,aqi_pm25,pm10,no2,lat,lon,region,district,district_ru,is_valid
Clarity Node,clarity,Ritz Palace,2024-06-23 02:00:00,DWGII9341,25.68,82.0,12.0,47.17463544448312,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-13 19:00:00,DWGII9341,10.21,53.0,10.84,43.17312810280895,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-11 16:00:00,DWGII9341,11.36,55.0,9.5,57.89925741454563,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-23 06:00:00,DWGII9341,22.38,76.0,31.94,50.06622630845665,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-24 23:00:00,DWGII9341,,,32.17,52.37239546437424,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-18 18:00:00,DWGII9341,12.11,57.0,11.98,65.8415360679498,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-04 18:00:00,DWGII9341,9.9,52.0,8.92,59.8808863307793,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-06 23:00:00,DWGII9341,7.7,43.0,7.33,58.64489232441931,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-11 15:00:00,DWGII9341,11.3,55.0,8.52,53.29557978221398,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-20 22:00:00,DWGII9341,,,43.08,58.6616384196087,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,School 192,2024-06-14 23:00:00,DXIUX1869,3.6,20.0,6.35,44.80040912292806,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-24 01:00:00,DXIUX1869,3.13,17.0,5.01,17.835222434393124,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-08 09:00:00,DXIUX1869,10.78,54.0,8.56,23.17233983618545,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-06 08:00:00,DXIUX1869,9.64,52.0,9.07,34.14939543537896,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-18 21:00:00,DXIUX1869,6.03,34.0,8.45,19.38655483696508,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-18 04:00:00,DXIUX1869,7.31,41.0,8.86,28.24721690477776,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-15 12:00:00,DXIUX1869,13.55,59.0,12.0,39.45751084304224,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-10 04:00:00,DXIUX1869,6.29,35.0,8.1,27.26282879584755,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 192,2024-06-10 18:00:00,DXIUX1869,8.99,50.0,9.85,39.28134125730102,43.172031,76.852339,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Ippodrom,2024-06-01 16:00:00,DXJDB8112,,,,40.51519908462731,43.30777990786845,76.92324250852016,Алматы,Жетісу ауданы,Жетысуский район,True
